"brewery","beer"
17981,103648
17981,65426
17981,79223
17981,67167
17981,92240
17981,121795
17981,212249
17981,46367
17981,54829
17981,56289
17981,54830
17981,55760
17981,66941
17981,55307
17981,65214
17981,197899
17981,193488
17981,74977
17981,95136
17981,209850
17981,70121
17981,155808
17981,114490
17981,92321
17981,117926
17981,93021
17981,129946
17981,151791
17981,168578
17981,136392
17981,150976
17981,121021
17981,152922
17981,124087
17981,109379
17981,94021
17981,151788
17981,109380
17981,202907
17981,148821
17981,73613
17981,157464
17981,113491
17981,106193
17981,107600
17981,69716
17981,81589
17981,220084
17981,163093
17981,219872
17981,230539
17981,56812
17981,219262
17981,18159
17981,32409
17981,33888
17981,33064
17981,19505
17981,31366
17981,13143
17981,10306
17981,487
17981,7067
17981,23834
17981,15572
17981,21608
17981,11443
17981,41301
17981,18617
17981,12451
17981,13372
22511,126517
22511,58299
22511,81691
22511,85562
22511,187625
22511,72917
22511,81697
22511,64916
22511,67162
22511,66815
22511,212846
22511,62282
22511,220095
22511,181191
22511,128673
22511,112080
22511,68240
22511,77351
22511,75502
22511,164962
22511,59672
22511,72100
22511,121248
22511,123181
22511,115268
22511,129368
22511,179509
22511,187264
22511,202985
22511,221780
22511,74188
22511,75579
22511,81694
22511,85564
22511,86448
22511,92792
22511,101728
22511,112077
22511,115267
22511,71866
22511,172244
22511,78592
22511,170521
22511,230689
22511,77273
22511,92791
22511,92793
22511,73553
22511,112081
22511,64081
22511,128689
22511,165860
22511,222376
22511,182446
22511,181126
22511,69522
22511,67760
22511,214352
22511,68354
22511,66962
22511,61741
22511,89375
22511,57886
22511,122190
22511,122189
22511,223395
22511,122187
22511,92439
22511,105249
22511,198020
22511,194893
22511,62172
22511,85566
22511,63916
22511,61062
22511,227259
22511,224510
22511,112083
22511,148313
22511,170522
22511,178262
22511,203242
22511,225349
22511,89265
22511,62733
22511,62550
22511,62447
22511,62290
22511,116480
22511,112090
22511,98029
22511,162982
22511,202945
22511,163264
22511,139441
22511,163263
22511,61139
22511,185927
22511,66159
22511,133071
22511,91150
22511,151021
22511,69664
22511,96955
22511,85095
22511,74559
22511,196747
22511,185651
22511,64738
22511,59815
22511,112082
22511,63522
22511,210129
22511,66003
22511,59583
22511,62319
22511,83235
22511,87341
22511,194227
22511,208481
22511,194897
22511,204898
22511,183844
22511,84024
22511,88567
22511,99788
22511,221781
22511,93091
22511,94834
22511,112079
22511,115403
22511,223401
22511,199544
22511,209422
22511,222434
22511,88970
22511,77275
22511,185650
22511,160794
22511,69902
22511,191435
22511,61693
22511,75499
22511,126535
22511,210559
22511,133711
22511,172396
22511,118027
22511,65918
22511,126518
22511,66650
22511,69720
22511,99512
22511,62291
22511,92789
22511,73065
22511,64925
22511,213667
22511,228238
22511,71930
22511,232123
22511,77349
22511,77350
22511,79796
22511,83008
22511,85523
22511,90634
22511,97776
22511,187364
22511,60982
22511,136716
22511,70821
22511,223373
22511,227256
22511,86487
22511,191433
22511,94274
22511,82051
22511,62972
22511,71371
22511,83460
22511,80774
22511,185550
22511,182874
22511,163266
22511,230057
22511,194446
22511,194894
22511,225501
22511,147351
22511,214555
22511,202458
345,44905
345,117005
345,98233
345,55154
345,48218
345,92608
345,36736
345,154217
345,98266
345,79459
345,185907
345,84268
345,44619
345,20579
345,146164
345,206948
345,206949
345,147708
345,44965
345,40443
345,80916
345,81466
345,81470
345,67528
345,119393
345,89239
345,147711
345,67433
345,197330
345,206915
345,162372
345,56426
345,26384
345,18867
345,61952
345,42802
345,60013
345,28157
345,162368
345,66871
345,185066
345,219212
345,115636
345,123603
345,123917
345,184661
345,119116
345,67442
345,177293
345,92606
345,42801
345,58475
345,49544
345,58473
345,58051
345,92098
345,92628
345,117018
345,228210
345,50806
345,57673
345,51011
345,172451
345,58472
345,172435
345,129102
345,50638
345,120505
345,117019
345,172437
345,177922
345,98926
345,122961
345,105806
345,105805
345,223302
345,141956
345,154546
345,114605
345,22803
345,185307
345,183764
345,192421
345,44296
345,63860
345,158157
345,115647
345,152754
345,219545
345,78074
345,99873
345,35644
345,152444
345,32742
345,146113
345,78644
345,71823
345,105589
345,1017
345,60840
345,147894
345,211986
345,216464
345,60437
345,44620
345,1003
345,95052
345,134065
345,126313
345,118631
345,129620
345,1004
345,9014
345,204967
345,45461
345,55341
345,73900
345,66281
345,47776
345,79293
345,50453
345,6476
345,151838
345,94907
345,178420
345,1005
345,104028
345,114917
345,156061
345,116856
345,228355
345,176171
345,128593
345,189059
345,110321
345,156062
345,14916
345,154124
345,29810
345,138805
345,173310
345,89231
345,154532
345,184932
345,71849
345,90685
345,92313
345,156202
345,12575
345,223303
345,223300
345,222159
345,160873
345,94572
345,214108
345,68649
345,219665
345,1006
345,87077
345,1007
345,83673
345,8605
345,78071
345,78070
345,109986
345,1008
345,116858
345,156724
345,134978
345,155475
345,163038
345,178495
345,149096
345,88235
345,185310
345,88415
345,214681
345,1009
345,74055
345,81077
345,51481
345,176174
345,107413
345,200335
345,1010
345,56363
345,83400
345,90950
345,86943
345,89048
345,85189
345,81128
345,78686
345,76370
345,48278
345,87404
345,78072
345,179044
345,90261
345,134753
345,67432
345,61351
345,208760
345,44621
345,50598
345,42736
345,36689
345,9500
345,44623
345,62197
345,13669
345,50637
345,151839
345,56742
345,99634
345,160104
345,50797
345,121928
345,91739
345,98265
345,1011
345,1012
345,149533
345,64832
345,220344
345,1013
345,56299
345,78073
345,63943
345,59987
345,126349
345,43574
345,43541
345,1014
345,4175
345,114264
345,90546
345,219146
345,27688
345,67529
345,11332
345,48560
345,23055
345,129616
345,50798
345,29593
345,21811
345,4173
345,87483
345,119079
345,119380
345,21810
345,9967
345,10436
345,24759
345,6304
345,8998
345,200505
345,225272
345,114705
345,58460
345,1016
345,17793
345,34941
345,4172
345,109528
345,33012
345,1002
345,47279
345,21423
345,4171
345,17730
345,60841
345,39018
345,45462
345,53722
345,182859
345,1015
345,90834
345,42546
345,101585
345,4174
345,46385
345,62896
345,40257
345,43271
73,78600
73,97110
73,155781
73,185533
73,155841
73,164216
73,80282
73,176192
73,120190
73,87166
73,132138
73,176622
73,90156
73,174668
73,176623
73,70346
73,119141
73,90555
73,135164
73,81515
73,129570
73,168927
73,136174
73,201272
73,138218
73,187440
73,187439
73,191934
73,228286
73,142268
73,121881
73,93951
73,92271
73,27900
73,54796
73,22841
73,12895
73,49450
73,41098
73,140947
73,140943
73,140945
73,140944
73,140942
73,140946
73,11548
73,27143
73,189469
73,228020
73,65249
73,62922
73,34339
73,67423
73,55524
73,15813
73,225
73,25637
73,1576
73,227
73,109656
73,1575
73,5096
73,32420
73,228
73,226
73,107478
73,140109
73,229
73,28446
73,148875
73,19796
73,17808
73,45558
73,9352
73,9353
73,9368
73,67719
73,62968
73,42571
73,11547
73,61874
73,18421
73,15582
73,27493
73,3850
73,31577
73,90554
73,43283
73,1792
73,8350
73,13896
73,19254
73,35945
73,27151
73,80168
73,72882
73,93974
73,221963
73,39816
73,14737
73,160108
73,34524
73,31074
73,17117
73,109661
73,95343
73,144904
73,19086
73,63562
73,23193
73,72884
73,54795
73,75829
73,9369
73,28612
73,48120
73,3849
73,131574
73,149099
73,217708
73,144613
73,94134
73,149098
73,37463
73,195386
73,194641
73,140422
73,150000
73,131820
73,26633
73,34164
73,189471
73,157507
73,177172
73,164215
73,166728
73,191363
73,117774
73,124254
73,188294
73,188563
73,55252
73,44718
73,28611
73,71556
73,117268
73,123420
73,149100
73,215299
73,201271
73,197880
73,51684
73,71138
73,22818
73,6298
73,36487
73,13044
73,24077
73,17023
73,36800
73,9184
73,25957
73,6411
73,11340
73,31873
73,4966
73,9291
73,8537
73,9801
73,8638
73,5118
220,30228
220,232372
220,48969
220,38171
220,189505
220,52077
220,60607
220,60666
220,52591
220,49789
220,72405
220,57912
220,92231
220,39510
220,106770
220,192226
220,226332
220,213243
220,3481
220,23483
220,50715
220,55932
220,73131
220,182194
220,197639
220,140045
220,198158
220,48490
220,221311
220,232392
220,133621
220,93361
220,51108
220,60605
220,53570
220,51661
220,52965
220,72334
220,86177
220,114426
220,2264
220,197998
220,20445
220,3711
220,180322
220,57505
220,180320
220,62619
220,54247
220,128831
220,175577
220,154171
220,205961
220,116610
220,117399
220,113033
220,115477
220,117401
220,116611
220,46357
220,75767
220,130483
220,103012
220,84747
220,168928
220,120875
220,12298
220,226264
220,1145
220,189994
220,147543
220,92548
220,189990
220,131066
220,148552
220,120208
220,106768
220,48137
220,3451
220,1580
220,95878
220,6627
220,58908
220,60608
220,228960
220,197640
220,89015
220,176763
220,32212
220,84861
220,92187
220,92142
220,99294
220,106764
220,117092
220,60125
220,130465
220,127862
220,139064
220,137712
220,152989
220,152151
220,173516
220,183269
220,194448
220,197455
220,205957
220,211701
220,112557
220,228963
220,84593
220,61621
220,62618
220,66248
220,68637
220,73801
220,82381
220,103618
220,112222
220,130468
220,128002
220,183011
220,84892
220,60664
220,24300
220,191041
220,95983
220,60606
220,159291
220,2533
220,218772
220,92549
220,107570
220,189028
220,66088
220,55937
220,35738
220,226139
220,187636
220,196530
220,137714
220,138223
220,38225
220,95982
220,5344
220,146765
220,147816
220,182216
220,22387
220,1373
220,916
220,35397
220,8370
220,226329
220,19589
220,12340
220,16159
220,74986
220,183358
220,154170
220,220577
220,228273
220,70309
220,60158
220,40064
220,180321
220,60665
220,201776
220,1372
220,211103
220,97725
220,96133
220,48894
220,96132
220,44896
220,112938
220,24780
220,5693
220,1579
220,117032
220,69110
220,108965
220,200465
220,71903
220,66480
220,226263
220,166039
220,143245
220,217851
220,56364
220,95739
220,58503
220,42069
220,46509
220,136624
220,153599
220,158611
220,150933
220,166041
220,92547
220,95879
220,103286
220,66310
220,86156
220,197643
220,166040
220,95881
220,111670
220,3251
220,216909
220,94662
220,130479
220,90854
220,205959
220,205962
220,226274
220,158766
220,205960
220,226326
220,112861
220,222436
220,68269
220,143243
220,685
220,150492
220,137866
220,48385
220,200815
220,106763
220,99150
220,43659
220,62621
220,193002
220,63341
220,33143
220,128476
220,56613
220,17548
220,15895
220,103149
220,70248
220,228965
220,36085
22072,76644
22072,153767
22072,191533
22072,155906
22072,78139
22072,89688
22072,112492
22072,163800
22072,209997
22072,77606
22072,169928
22072,86021
22072,97919
22072,55862
22072,165658
22072,74116
22072,57659
22072,67318
22072,65017
22072,70800
22072,61627
22072,75106
22072,77732
22072,63479
22072,82163
22072,79395
22072,98311
22072,74117
22072,68505
22072,83107
22072,118830
22072,86023
22072,149043
22072,148722
22072,88638
22072,59071
22072,56512
22072,107442
22072,56028
22072,106132
22072,117982
22072,69444
22072,87463
22072,129445
22072,161851
22072,97673
22072,185485
22072,86022
22072,99941
22072,91640
22072,126543
22072,153364
22072,157647
22072,105278
22072,89842
22072,81532
22072,210193
22072,105943
22072,104621
22072,57018
22072,60417
22072,55858
22072,229746
22072,93419
22072,227671
22072,99883
22072,172286
22072,95407
22072,72986
22072,95007
22072,69192
22072,64610
22072,171263
22072,87776
22072,62508
22072,63482
22072,72935
22072,185462
22072,128127
22072,55861
22072,74708
22072,184121
22072,116123
22072,77322
22072,75110
22072,201275
22072,83366
22072,128126
22072,66153
22072,123355
22072,155899
22072,91716
22072,64036
22072,215762
22072,75873
22072,95752
22072,92049
22072,189608
22072,162917
22072,162918
22072,104272
22072,101092
22072,60967
22072,224784
22072,78247
22072,168698
22072,201274
22072,200642
22072,61258
22072,73365
22072,173895
22072,99565
22072,76983
22072,96086
22072,172289
22072,89690
22072,63481
22072,217902
22072,55860
22072,89078
22072,114376
22072,88366
22072,107271
22072,58871
22072,104612
22072,58870
22072,98944
22072,58869
22072,120298
22072,93046
22072,110824
22072,202486
22072,196633
22072,85823
22072,120616
22072,90808
22072,155905
22072,89689
22072,148718
22072,177321
22072,179142
22072,93813
22072,72489
22072,85065
22072,88367
22072,78780
22072,61979
22072,188863
22072,71751
22072,67317
22072,87711
22072,80100
22072,93812
22072,70185
22072,188710
22072,91964
22072,69501
22072,76181
22072,62965
22072,63477
22072,188865
22072,223404
22072,227316
22072,168222
22072,66152
22072,74966
22072,70644
22072,60418
22072,189995
22072,188234
22072,57658
22072,157607
22072,211863
22072,61091
22072,84186
22072,72933
22072,82456
22072,140634
22072,92763
22072,67956
22072,76682
22072,64037
22072,80479
22072,71752
22072,62966
22072,75506
22072,111547
22072,129199
22072,65018
22072,230824
22072,65387
22072,179856
22072,142505
22072,93814
22072,138418
22072,85252
22072,64613
22072,65471
22072,76867
22072,98675
22072,62481
22072,169332
22072,230823
22072,56444
22072,88637
22072,89618
22072,103019
22072,57928
22072,55857
22072,90055
22072,188860
22072,18527
22072,2808
22072,21367
22072,2683
22072,23587
22072,15495
22072,36085
22072,16773
22072,27094
22072,25725
22072,29160
22072,21928
22072,2783
22072,33807
22072,18006
22072,30595
22072,10611
22072,24123
22072,10010
22072,16608
22072,30039
22072,15217
16866,124052
16866,65890
16866,61151
16866,72975
16866,53326
16866,54596
16866,62432
16866,74491
16866,86805
16866,137969
16866,65161
16866,101498
16866,120763
16866,148583
16866,134573
16866,178040
16866,147028
16866,71105
16866,185043
16866,135377
16866,230234
16866,151564
16866,162659
16866,229662
16866,55743
16866,90477
16866,184719
16866,184717
16866,184624
16866,132081
16866,62990
16866,44932
16866,52367
16866,85974
16866,62248
16866,61920
16866,83789
16866,86701
16866,63725
16866,98011
16866,112561
16866,220659
16866,227097
16866,227098
16866,70892
16866,75559
16866,208695
16866,138306
16866,64492
16866,76609
16866,94661
16866,131389
16866,119228
16866,72299
16866,174982
16866,229657
16866,215050
16866,90511
16866,90512
16866,90513
16866,90514
16866,90516
16866,153892
16866,211094
16866,73890
16866,113993
16866,115397
16866,42587
16866,47498
16866,51257
16866,139596
16866,104335
16866,197229
16866,153192
16866,163163
16866,143552
16866,120691
16866,90439
16866,123289
16866,143557
16866,153191
16866,104336
16866,175916
16866,132291
16866,174378
16866,111684
16866,197115
16866,197228
16866,197112
16866,172636
16866,172675
16866,197116
16866,143638
16866,204821
16866,93327
16866,227014
16866,172682
16866,86703
16866,172680
16866,86700
16866,223185
16866,139178
16866,72126
16866,140715
16866,93643
16866,138196
16866,94364
16866,94318
16866,111034
16866,94359
16866,111821
16866,66743
16866,88352
16866,107733
16866,144579
16866,184724
16866,117962
16866,129617
16866,83202
16866,83558
16866,84119
16866,191097
16866,197995
16866,74899
16866,101055
16866,72565
16866,75495
16866,75783
16866,81788
16866,72308
16866,77824
16866,61328
16866,169411
16866,53728
16866,189080
16866,93457
16866,202225
16866,192704
16866,153030
16866,153031
16866,154488
16866,153029
16866,208694
16866,115002
16866,208691
16866,197874
16866,140716
16866,148582
16866,78097
16866,94602
16866,74144
16866,116418
16866,200131
16866,80978
16866,86981
16866,65884
16866,65862
16866,91752
16866,120694
16866,120693
16866,116417
16866,181141
16866,107735
16866,209108
16866,186820
16866,222214
16866,120764
16866,229661
16866,66625
16866,58498
16866,58535
16866,123370
16866,68772
16866,69569
16866,162733
16866,223528
16866,172677
16866,48292
16866,83795
16866,132911
16866,212409
16866,54879
16866,60774
16866,230589
16866,149972
16866,97167
16866,56879
16866,115750
16866,115760
16866,208700
16866,205615
16866,197875
16866,215185
16866,93917
16866,163228
16866,77652
16866,59122
16866,59832
16866,59834
16866,59835
16866,59768
16866,60831
16866,172678
16866,169769
16866,120785
16866,230520
16866,218805
16866,163229
16866,215370
16866,80696
16866,172593
16866,175808
16866,103754
16866,229658
16866,222564
16866,150019
16866,136618
16866,89392
16866,90369
16866,67519
16866,74295
16866,90359
16866,70684
16866,184721
16866,49830
16866,212671
16866,215049
16866,43889
16866,50922
16866,50923
16866,172592
16866,191939
16866,173712
16866,185181
16866,126750
16866,126748
16866,127016
16866,126757
16866,126745
16866,126756
16866,169432
16866,123533
16866,227095
16866,47497
16866,49140
16866,43836
16866,110431
16866,45794
16866,90510
16866,129534
16866,129506
16866,129505
16866,57452
16866,51557
16866,136959
16866,57277
16866,57278
16866,123445
16866,86956
